注	O
意	O
事	O
项	O
与	O
成	O
人	O
相	O
同	O
。	O

SPACE	O
(	O
2	O
)	O
老	O
年	O
SPACE	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	B-Disease
LB	I-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
者	O
:	O
老	O
年	O
SPACE	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
除	O
合	O
并	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
LB	I-Disease
病	I-Disease
之	O
外	O
,	O
还	O
通	O
常	O
合	O
并	O
其	O
他	O
多	O
种	O
并	O
发	O
症	O
和	O
伴	O
随	O
症	O
,	O
尤	O
其	O
是	O
LB	O
心	B-Disease
血	I-Disease
管	I-Disease
疾	I-Disease
病	I-Disease
以	O
及	O
认	B-Disease
知	I-Disease
功	I-Disease
能	I-Disease
障	I-Disease
碍	I-Disease
;	O
因	O
此	O
应	O
加	O
强	O
对	O
多	O
种	O
危	O
LB	O
险	O
因	O
素	O
的	O
管	O
理	O
[	O
1	O
2	O
]	O
。	O

SPACE	O
对	O
此	O
类	O
患	O
者	O
尤	O
其	O
应	O
注	O
意	O
避	O
免	O
低	B-Symptom
血	I-Symptom
LB	I-Symptom
糖	I-Symptom
的	O
发	O
生	O
,	O
适	O
当	O
放	O
宽	O
降	O
糖	O
目	O
标	O
,	O
并	O
视	O
患	O
者	O
的	O
具	O
体	O
情	O
况	O
而	O
LB	O
选	O
用	O
口	B-Method
服	I-Method
降	I-Drug
糖	I-Drug
药	I-Drug
;	O
如	O
选	O
择	O
使	O
用	O
具	O
有	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
风	O
险	O
的	O
药	O
物	O
LB	O
时	O
,	O
应	O
从	O
小	B-Amount
剂	I-Amount
量	I-Amount
开	O
始	O
,	O
逐	O
渐	O
加	O
量	O
并	O
注	O
意	O
观	O
察	O
患	O
者	O
的	O
降	O
糖	O
LB	O
疗	O
效	O
和	O
不	O
良	O
反	O
应	O
。	O

LB	O
四	O
、	O
结	O
束	O
语	O
LB	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
者	O
的	O
预	O
后	O
较	O
单	O
纯	O
SPACE	O
2	B-Disease
LB	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
或	O
单	O
纯	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
者	O
更	O
差	O
。	O

SPACE	O
临	O
床	O
实	O
践	O
中	O
,	O
LB	O
应	O
重	O
视	O
SPACE	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
者	O
口	B-Method
服	I-Method
降	I-Drug
糖	I-Drug
药	I-Drug
的	O
LB	O
(	O
1	O
.	O
SPACE	O
7	O
3	O
m	O
2	O
)	O
SPACE	O
-	O
1	O
,	O
大	O
多	O
数	O
口	B-Reason
服	I-Reason
降	I-Reason
糖	I-Reason
药	I-Reason
的	O
药	O
代	O
和	O
药	O
效	O
动	O
力	O
学	O
LB	O
特	O
征	O
将	O
发	O
生	O
改	O
变	O
,	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
及	O
其	O
他	O
不	O
良	O
反	O
应	O
风	O
险	O
显	O
著	O
增	O
LB	O
加	O
。	O

SPACE	O
研	O
究	O
显	O
示	O
遵	O
循	O
指	O
南	O
可	O
显	O
著	O
提	O
高	O
降	O
糖	O
达	O
标	O
率	O
,	O
显	O
著	O
LB	O
降	O
低	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
风	O
险	O
,	O
且	O
入	O
院	O
率	O
和	O
治	O
疗	O
费	O
用	O
均	O
显	O
著	O
下	O
LB	O
降	O
[	O
4	O
4	O
]	O
。	O

SPACE	O
因	O
而	O
,	O
对	O
于	O
SPACE	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
者	O
的	O
LB	O
口	B-Method
服	I-Method
降	I-Drug
糖	I-Drug
药	I-Drug
治	O
疗	O
,	O
尤	O
应	O
重	O
视	O
指	O
南	O
推	O
荐	O
和	O
规	O
范	O
应	O
用	O
。	O

SPACE	O
临	O
LB	O
床	O
实	O
践	O
中	O
,	O
应	O
密	O
切	O
监	O
测	O
SPACE	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	B-Disease
性	I-Disease
肾	I-Disease
脏	I-Disease
病	I-Disease
患	O
LB	O
者	O
的	O
血	B-Test
糖	I-Test
,	O
依	O
据	O
患	O
者	O
的	O
肾	B-Test
功	I-Test
能	I-Test
分	B-Level
期	I-Level
合	O
理	O
选	O
择	O
降	O
糖	O
药	O
物	O
LB	O
的	O
种	O
类	O
并	O
积	O
极	O
调	O
整	O
剂	O
量	O
,	O
以	O
便	O
有	O
效	O
控	O
制	O
血	B-Test
糖	I-Test
,	O
同	O
时	O
减	O
少	O
LB	O
低	B-Symptom
血	I-Symptom
糖	I-Symptom
等	O
多	O
种	O
不	O
良	O
风	O
险	O
。	O

LB	O
参	O
加	O
“	O
2	B-Disease
SPACE	I-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
合	O
并	O
慢	O
性	O
肾	O
脏	O
病	O
口	O
服	O
降	O
糖	O
药	O
用	O
药	O
原	O
则	O
中	O
国	O
专	O
家	O
共	O
LB	O
识	O
(	O
2	O
0	O
1	O
5	O
SPACE	O
年	O
更	O
新	O
版	O
)	O
”	O
讨	O
论	O
的	O
专	O
家	O
名	O
单	O
(	O
按	O
姓	O
氏	O
拼	O
音	O
顺	O
序	O
排	O
列	O
)	O
:	O
艾	O
志	O
华	O
、	O
LB	O
陈	O
璐	O
璐	O
、	O
陈	O
丽	O
、	O
郭	O
立	O
新	O
、	O
谷	O
卫	O
、	O
姬	O
秋	O
和	O
、	O
刘	O
伟	O
、	O
赖	O
晓	O
阳	O
、	O
宁	O
光	O
、	O
石	O
勇	O
铨	O
、	O
童	O
南	O
LB	O
伟	O
、	O
王	O
卫	O
庆	O
、	O
薛	O
耀	O
明	O
、	O
马	O
建	O
华	O
、	O
邢	O
晓	O
燕	O
、	O
杨	O
立	O
勇	O
、	O
赵	O
家	O
军	O
、	O
朱	O
大	O
龙	O
。	O

LB	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
防	O
治	O
专	O
家	O
共	O
识	O
(	O
2	O
0	O
1	O
4	O
年	O
版	O
)	O
LB	O
中	O
华	O
医	O
学	O
会	O
糖	O
尿	O
病	O
学	O
分	O
会	O
微	O
血	O
管	O
并	O
发	O
症	O
学	O
组	O
LB	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
是	O
糖	B-Disease
尿	I-Disease
病	I-Disease
最	O
主	O
要	O
的	O
微	B-Disease
血	I-Disease
管	I-Disease
并	I-Disease
发	I-Disease
症	I-Disease
之	O
一	O
,	O
是	O
LB	O
目	O
前	O
引	O
起	O
终	O
末	O
期	O
。	O

肾	B-Disease
病	I-Disease
(	O
e	O
n	O
d	O
.	O
s	O
t	O
a	O
g	O
e	O
SPACE	O
r	O
e	O
n	O
a	O
l	O
SPACE	O
d	O
i	O
s	O
e	O
a	O
s	O
e	O
,	O
E	B-Disease
S	I-Disease
R	I-Disease
D	I-Disease
)	O
的	O
首	O
要	O
LB	O
原	O
因	O
⋯	O
。	O

国	O
外	O
研	O
究	O
资	O
料	O
显	O
示	O
,	O
2	O
0	O
年	O
以	O
上	O
病	O
程	O
的	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
患	O
LB	O
者	O
发	O
展	O
为	O
E	B-Disease
S	I-Disease
R	I-Disease
D	I-Disease
的	O
发	O
生	O
率	O
为	O
4	O
0	O
.	O
8	O
/	O
1	O
SPACE	O
0	O
0	O
0	O
人	O
年	O
,	O
需	O
要	O
进	O
行	O
透	B-Treatment
析	I-Treatment
LB	O
或	O
移	B-Operation
植	I-Operation
等	O
肾	O
脏	O
替	O
代	O
治	O
疗	O
”	O
,	O
。	O

我	O
国	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
的	O
患	O
病	O
率	O
亦	O
呈	O
LB	O
快	O
速	O
增	O
长	O
趋	O
势	O
,	O
2	O
0	O
0	O
9	O
至	O
2	O
0	O
1	O
2	O
年	O
我	O
国	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
的	O
糖	B-Disease
尿	I-Disease
LB	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
患	O
病	O
率	O
在	O
社	O
区	O
患	O
者	O
中	O
为	O
3	O
0	O
%	O
.	O
5	O
0	O
%	O
t	O
3	O
’	O
4	O
1	O
,	O
在	O
住	O
院	O
患	O
者	O
中	O
LB	O
为	O
4	O
0	O
%	O
左	O
右	O
”	O
,	O
。	O

糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
起	O
病	O
隐	O
匿	O
,	O
一	O
旦	O
进	O
入	O
大	B-Level
量	I-Level
蛋	B-Symptom
白	I-Symptom
尿	I-Symptom
LB	O
期	O
后	O
,	O
进	O
展	O
至	O
E	B-Disease
S	I-Disease
R	I-Disease
D	I-Disease
的	O
速	O
度	O
大	O
约	O
为	O
其	O
他	O
肾	O
脏	O
病	O
变	O
的	O
1	O
4	O
倍	O
,	O
因	O
LB	O
此	O
早	O
期	O
诊	O
断	O
、	O
预	O
防	O
与	O
延	O
缓	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
的	O
发	O
生	O
发	O
展	O
对	O
提	O
高	O
糖	B-Disease
LB	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
存	O
活	O
率	O
,	O
改	O
善	O
其	O
生	O
活	O
质	O
量	O
具	O
有	O
重	O
要	O
意	O
义	O
。	O

为	O
规	O
范	O
LB	O
糖	B-Disease
尿	I-Disease
病	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
的	O
诊	O
断	O
和	O
治	O
疗	O
,	O
中	O
华	O
医	O
学	O
会	O
糖	O
尿	O
病	O
学	O
分	O
会	O
微	O
血	O
LB	O
管	O
并	O
发	O
症	O
学	O
组	O
组	O
织	O
国	O
内	O
的	O
内	O
分	O
泌	O
和	O
肾	O
内	O
科	O
领	O
域	O
专	O
家	O
共	O
同	O
制	O
LB	O
定	O
本	O
共	O
识	O
。	O

LB	O
一	O
、	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
的	O
定	O
义	O
与	O
诊	O
断	O
LB	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
是	O
由	O
糖	B-Disease
尿	I-Disease
病	I-Disease
引	O
起	O
的	O
。	O

肾	B-Symptom
脏	I-Symptom
损	I-Symptom
伤	I-Symptom
,	O
以	O
往	O
用	O
D	B-Disease
N	I-Disease
LB	I-Disease
(	I-Disease
d	I-Disease
i	I-Disease
a	I-Disease
b	I-Disease
e	I-Disease
t	I-Disease
i	I-Disease
c	I-Disease
SPACE	I-Disease
n	I-Disease
e	I-Disease
p	I-Disease
h	I-Disease
r	I-Disease
o	I-Disease
p	I-Disease
a	I-Disease
t	I-Disease
h	I-Disease
y	I-Disease
)	I-Disease
表	O
示	O
,	O
2	O
0	O
0	O
7	O
年	O
美	O
国	O
。	O

肾	O
脏	O
病	O
基	O
金	O
会	O
LB	O
(	O
N	O
K	O
F	O
)	O
制	O
定	O
了	O
肾	O
脏	O
病	O
生	O
存	O
质	O
量	O
指	O
导	O
指	O
南	O
,	O
简	O
称	O
N	O
K	O
F	O
/	O
LB	O
K	O
D	O
O	O
Q	O
I	O
。	O

该	O
指	O
南	O
建	O
议	O
用	O
D	B-Disease
K	I-Disease
D	I-Disease
(	I-Disease
d	I-Disease
i	I-Disease
a	I-Disease
b	I-Disease
e	I-Disease
t	I-Disease
i	I-Disease
c	I-Disease
SPACE	I-Disease
k	I-Disease
i	I-Disease
d	I-Disease
n	I-Disease
e	I-Disease
y	I-Disease
SPACE	I-Disease
d	I-Disease
i	I-Disease
s	I-Disease
e	I-Disease
a	I-Disease
s	I-Disease
e	I-Disease
)	I-Disease
取	O
代	O
LB	O
D	O
N	O
⋯	O
。	O

2	O
0	O
1	O
4	O
年	O
美	O
国	O
糖	O
尿	O
病	O
协	O
会	O
(	O
A	O
D	O
A	O
)	O
与	O
N	O
K	O
F	O
达	O
成	O
共	O
识	O
,	O
认	O
LB	O
为	O
D	B-Disease
K	I-Disease
D	I-Disease
是	O
指	O
由	O
糖	B-Disease
尿	I-Disease
病	I-Disease
引	O
起	O
的	O
慢	B-Disease
性	I-Disease
肾	I-Disease
病	I-Disease
,	O
主	O
要	O
包	O
括	O
肾	B-Test
小	I-Test
球	I-Test
滤	I-Test
LB	I-Test
(	I-Test
A	I-Test
C	I-Test
R	I-Test
)	I-Test
高	O
于	O
3	B-Test_Value
0	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
g	I-Test_Value
/	I-Test_Value
g	I-Test_Value
持	B-Duration
续	I-Duration
超	I-Duration
过	I-Duration
3	I-Duration
个	I-Duration
月	I-Duration
”	O
’	O
6	O
。	O

7	O
l	O
。	O

糖	B-Disease
尿	I-Disease
病	I-Disease
性	I-Disease
。	I-Disease

肾	I-Disease
小	I-Disease
球	I-Disease
LB	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
(	I-Disease
d	I-Disease
i	I-Disease
a	I-Disease
b	I-Disease
e	I-Disease
t	I-Disease
i	I-Disease
c	I-Disease
SPACE	I-Disease
g	I-Disease
l	I-Disease
o	I-Disease
m	I-Disease
e	I-Disease
r	I-Disease
u	I-Disease
l	I-Disease
o	I-Disease
p	I-Disease
a	I-Disease
t	I-Disease
h	I-Disease
y	I-Disease
)	I-Disease
专	O
指	O
经	O
。	O

肾	B-Test
脏	I-Test
活	I-Test
检	I-Test
证	O
实	O
的	O
由	O
糖	B-Disease
LB	I-Disease
尿	I-Disease
病	I-Disease
引	O
起	O
的	O
肾	B-Test
小	I-Test
球	I-Test
病	I-Test
变	I-Test
⋯	O
。	O

LB	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
的	O
诊	O
断	O
分	O
为	O
病	O
理	O
诊	O
断	O
和	O
临	O
床	O
诊	O
断	O
。	O

肾	O
脏	O
病	O
LB	O
理	O
被	O
认	O
为	O
是	O
诊	O
断	O
金	O
标	O
准	O
。	O

糖	B-Disease
尿	I-Disease
病	I-Disease
主	O
要	O
引	O
起	O
肾	B-Test_Value
小	I-Test_Value
球	I-Test_Value
病	I-Test_Value
变	I-Test_Value
,	O
表	O
LB	O
现	O
为	O
肾	B-Test_Value
小	I-Test_Value
球	I-Test_Value
系	I-Test_Value
膜	I-Test_Value
增	I-Test_Value
生	I-Test_Value
、	O
基	B-Test_Value
底	I-Test_Value
膜	I-Test_Value
增	I-Test_Value
厚	I-Test_Value
和	O
K	B-Test_Value
—	I-Test_Value
w	I-Test_Value
(	I-Test_Value
K	I-Test_Value
i	I-Test_Value
m	I-Test_Value
m	I-Test_Value
e	I-Test_Value
l	I-Test_Value
s	I-Test_Value
t	I-Test_Value
i	I-Test_Value
e	I-Test_Value
l	I-Test_Value
—	I-Test_Value
LB	I-Test_Value
W	I-Test_Value
i	I-Test_Value
l	I-Test_Value
s	I-Test_Value
o	I-Test_Value
n	I-Test_Value
)	I-Test_Value
结	I-Test_Value
节	I-Test_Value
等	O
,	O
是	O
病	O
理	O
诊	O
断	O
的	O
主	O
要	O
依	O
据	O
I	O
‘	O
I	O
。	O

糖	B-Disease
尿	I-Disease
病	I-Disease
还	O
可	O
引	O
LB	O
起	O
肾	B-Test_Value
小	I-Test_Value
管	I-Test_Value
间	I-Test_Value
质	I-Test_Value
、	I-Test_Value
肾	I-Test_Value
微	I-Test_Value
血	I-Test_Value
管	I-Test_Value
病	I-Test_Value
变	I-Test_Value
,	O
如	O
。	O

肾	B-Test_Value
间	I-Test_Value
质	I-Test_Value
纤	I-Test_Value
维	I-Test_Value
化	I-Test_Value
、	O
肾	B-Test_Value
小	I-Test_Value
管	I-Test_Value
萎	I-Test_Value
LB	I-Test_Value
缩	I-Test_Value
、	O
m	B-Test_Value
球	I-Test_Value
动	I-Test_Value
脉	I-Test_Value
透	I-Test_Value
明	I-Test_Value
变	I-Test_Value
性	I-Test_Value
或	O
肾	B-Test_Value
微	I-Test_Value
血	I-Test_Value
管	I-Test_Value
硬	I-Test_Value
化	I-Test_Value
等	O
,	O
这	O
些	O
改	O
变	O
亦	O
可	O
由	O
LB	O
其	O
他	O
病	O
因	O
引	O
起	O
,	O
在	O
诊	O
断	O
时	O
仅	O
作	O
为	O
辅	O
助	O
指	O
标	O
m	O
1	O
。	O

目	O
前	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
LB	I-Disease
病	I-Disease
临	O
床	O
诊	O
断	O
的	O
依	O
据	O
有	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
和	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
。	O

糖	B-Disease
尿	I-Disease
LB	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
早	O
期	O
可	O
表	O
现	O
为	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
阴	O
性	O
,	O
症	O
状	O
不	O
明	O
显	O
,	O
易	O
被	O
忽	O
LB	O
略	O
,	O
但	O
目	O
前	O
仍	O
缺	O
乏	O
比	O
尿	B-Symptom
微	B-Level
量	I-Level
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
更	O
可	O
靠	O
敏	O
感	O
的	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
LB	I-Disease
病	I-Disease
早	O
期	O
检	O
测	O
指	O
标	O
。	O

LB	O
(	O
一	O
)	O
糖	B-Disease
尿	I-Disease
病	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
临	O
床	O
诊	O
断	O
依	O
据	O
LB	O
1	O
.	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
:	O
微	B-Level
量	I-Level
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
是	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
早	O
期	O
的	O
临	O
床	O
LB	O
表	O
现	O
,	O
也	O
是	O
诊	O
断	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
的	O
主	O
要	O
依	O
据	O
。	O

其	O
评	O
价	O
指	O
标	O
为	O
尿	B-Test
LB	I-Test
白	I-Test
蛋	I-Test
白	I-Test
排	I-Test
泄	I-Test
率	I-Test
(	I-Test
U	I-Test
A	I-Test
E	I-Test
/	I-Test
A	I-Test
E	I-Test
R	I-Test
)	I-Test
或	O
A	B-Test
C	I-Test
R	I-Test
。	O

个	O
体	O
间	O
U	B-Test
A	I-Test
E	I-Test
的	O
差	O
异	O
系	O
LB	O
数	O
接	O
近	O
4	O
0	O
%	O
”	O
1	O
,	O
与	O
之	O
相	O
比	O
A	B-Test
C	I-Test
R	I-Test
更	O
加	O
稳	O
定	O
且	O
检	O
测	O
方	O
法	O
方	O
便	O
,	O
只	O
LB	O
需	O
要	O
检	O
测	O
单	O
次	O
随	O
机	O
晨	O
尿	O
即	O
可	O
,	O
故	O
推	O
荐	O
使	O
用	O
A	B-Test
C	I-Test
R	I-Test
。	O

尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
LB	I-Symptom
排	I-Symptom
泄	I-Symptom
异	I-Symptom
常	I-Symptom
的	O
定	O
义	O
见	O
表	O
1	O
一	O
-	O
,	O
因	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
排	O
泄	O
受	O
影	O
响	O
因	O
素	O
较	O
多	O
,	O
LB	O
需	O
在	O
3	O
-	O
6	O
个	O
月	O
内	O
复	O
查	O
,	O
3	O
次	O
结	O
果	O
中	O
至	O
少	O
2	O
次	O
超	O
过	O
临	O
界	O
值	O
,	O
并	O
且	O
LB	O
排	O
除	O
影	O
响	O
因	O
素	O
如	O
2	B-Reason
4	I-Reason
SPACE	I-Reason
h	I-Reason
内	I-Reason
剧	I-Reason
烈	I-Reason
运	I-Reason
动	I-Reason
、	O
感	B-Reason
染	I-Reason
、	O
发	B-Reason
热	I-Reason
、	O
充	B-Reason
血	I-Reason
性	I-Reason
心	I-Reason
力	I-Reason
LB	I-Reason
衰	I-Reason
竭	I-Reason
、	O
明	B-Reason
显	I-Reason
高	I-Reason
血	I-Reason
糖	I-Reason
、	O
怀	B-Reason
孕	I-Reason
、	O
明	B-Reason
显	I-Reason
高	I-Reason
血	I-Reason
压	I-Reason
、	O
尿	B-Reason
路	I-Reason
感	I-Reason
染	I-Reason
,	O
可	O
做	O
出	O
诊	O
LB	O
断	O
u	O
I	O
。	O

然	O
而	O
,	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
对	O
诊	O
断	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
肾	O
病	O
的	O
特	O
异	O
性	O
不	O
LB	O
足	O
,	O
对	O
预	O
测	O
病	O
情	O
的	O
转	O
归	O
也	O
存	O
在	O
局	O
限	O
性	O
。	O

长	O
期	O
观	O
察	O
结	O
果	O
发	O
现	O
,	O
LB	O
微	B-Level
量	I-Level
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
的	O
患	O
者	O
在	O
1	O
0	O
年	O
中	O
仅	O
有	O
3	O
0	O
%	O
~	O
4	O
5	O
%	O
转	O
变	O
为	O
大	B-Level
量	I-Level
LB	I-Symptom
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
,	O
有	O
3	O
0	O
%	O
转	O
变	O
为	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
阴	I-Symptom
性	I-Symptom
,	O
该	O
现	O
象	O
在	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
LB	I-Disease
病	I-Disease
患	O
者	O
中	O
更	O
为	O
显	O
著	O
一	O
,	O
。	O

因	O
此	O
,	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
作	O
为	O
诊	O
断	O
依	O
据	O
时	O
需	O
进	O
LB	O
行	O
长	O
期	O
随	O
访	O
、	O
多	O
次	O
检	O
测	O
,	O
结	O
果	O
重	O
复	O
时	O
方	O
可	O
做	O
出	O
判	O
定	O
,	O
且	O
需	O
排	O
LB	O
除	O
其	O
他	O
可	O
引	O
起	O
白	B-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
的	O
病	O
因	O
。	O

LB	O
表	O
1	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
排	I-Symptom
泄	I-Symptom
异	I-Symptom
常	I-Symptom
的	O
定	O
义	O
LB	O
注	O
:	O
A	B-Test
C	I-Test
R	I-Test
:	O
尿	B-Test
白	I-Test
蛋	I-Test
C	I-Test
a	I-Test
/	I-Test
肌	I-Test
酐	I-Test
比	I-Test
值	I-Test
;	O
U	B-Test
A	I-Test
E	I-Test
:	O
尿	B-Test
白	I-Test
蛋	I-Test
白	I-Test
排	I-Test
泄	I-Test
率	I-Test
LB	O
2	O
.	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
:	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
常	O
早	O
于	O
糖	B-Disease
尿	I-Disease
LB	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
发	O
生	O
,	O
大	O
部	O
分	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
患	O
者	O
患	O
有	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
LB	I-Disease
变	I-Disease
u	O
o	O
I	O
,	O
但	O
在	O
透	B-Treatment
析	I-Treatment
的	O
糖	B-Disease
尿	I-Disease
病	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
患	O
者	O
中	O
,	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
的	O
LB	O
发	O
病	O
率	O
反	O
而	O
减	O
少	O
⋯	O
1	O
,	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
被	O
N	O
K	O
F	O
/	O
K	O
D	O
O	O
Q	O
I	O
指	O
南	O
LB	O
作	O
为	O
2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
糖	B-Disease
尿	I-Disease
病	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
的	O
诊	O
断	O
依	O
据	O
之	O
一	O
。	O

LB	O
2	O
0	O
0	O
7	O
年	O
N	O
K	O
F	O
指	O
南	O
荟	O
萃	O
大	O
量	O
研	O
究	O
后	O
指	O
出	O
,	O
在	O
大	B-Level
量	I-Level
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
LB	I-Symptom
尿	I-Symptom
者	O
中	O
,	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
对	O
糖	B-Disease
尿	I-Disease
病	I-Disease
性	I-Disease
。	I-Disease

肾	I-Disease
小	I-Disease
球	I-Disease
肾	I-Disease
病	I-Disease
的	O
阳	O
性	O
LB	O
预	O
测	O
值	O
为	O
6	O
7	O
%	O
~	O
1	O
0	O
0	O
%	O
,	O
阴	O
性	O
预	O
测	O
值	O
为	O
2	O
0	O
%	O
~	O
8	O
4	O
%	O
,	O
灵	O
敏	O
度	O
为	O
LB	O
2	O
6	O
%	O
~	O
8	O
5	O
%	O
,	O
特	O
异	O
度	O
为	O
1	O
3	O
%	O
一	O
1	O
0	O
0	O
%	O
;	O
在	O
微	B-Level
量	I-Level
白	I-Symptom
蛋	I-Symptom
白	I-Symptom
尿	I-Symptom
者	O
中	O
,	O
阳	O
LB	O
性	O
预	O
测	O
值	O
为	O
4	O
5	O
%	O
左	O
右	O
,	O
但	O
阴	O
性	O
预	O
测	O
值	O
接	O
近	O
1	O
0	O
0	O
%	O
,	O
灵	O
敏	O
度	O
为	O
LB	O
1	O
0	O
0	O
%	O
,	O
特	O
异	O
度	O
为	O
4	O
6	O
%	O
~	O
6	O
2	O
%	O
”	O
I	O
。	O

M	O
e	O
t	O
a	O
分	O
析	O
结	O
果	O
表	O
明	O
糖	B-Disease
尿	I-Disease
病	I-Disease
视	I-Disease
LB	I-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
变	I-Disease
预	O
测	O
2	B-Disease
型	I-Disease
糖	I-Disease
